agency_id,route_color,route_desc,route_id,route_long_name,route_short_name,route_text_color,route_type,route_name_length,start_point,end_point,is_urban
BMTC,#FFFFFF,Not Available,347G,Shivajinagar Bus Station - Central Jail,BR1840,0,3,39,Shivajinagar Bus Station,Central Jail,1
BMTC,#FFFFFF,Not Available,32E,Indira Nursing Home Tyagarajanagar - Shivajinagar Bus Station,BR1672,0,3,61,Indira Nursing Home Tyagarajanagar,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,347K,Krishnarajendra Market - AECS,BR1842,0,3,29,Krishnarajendra Market,AECS,1
BMTC,#FFFFFF,Not Available,347L,Kempegowda Bus Station - Hosa Palya,BR1843,0,3,35,Kempegowda Bus Station,Hosa Palya,0
BMTC,#FFFFFF,Not Available,347M,Krishnarajendra Market - Subhash Nagara,BR1844,0,3,39,Krishnarajendra Market,Subhash Nagara,1
BMTC,#FFFFFF,Not Available,348B,Kempegowda Bus Station - Parangipalya,BR1848,0,3,37,Kempegowda Bus Station,Parangipalya,0
BMTC,#FFFFFF,Not Available,349,Krishnarajendra Market - Huskur,BR1857,0,3,31,Krishnarajendra Market,Huskur,1
BMTC,#FFFFFF,Not Available,348A,Kempegowda Bus Station - Mangammana Palya,BR1847,0,3,41,Kempegowda Bus Station,Mangammana Palya,0
BMTC,#FFFFFF,Not Available,348F,Kempegowda Bus Station - Parangipalya,BR1852,0,3,37,Kempegowda Bus Station,Parangipalya,0
BMTC,#FFFFFF,Not Available,348E,Mangammana Palya - YPR RMC,BR1851,0,3,26,Mangammana Palya,YPR RMC,0
BMTC,#FFFFFF,Not Available,348D,Shivajinagar Bus Station - Mangammana Palya,BR1850,0,3,43,Shivajinagar Bus Station,Mangammana Palya,1
BMTC,#FFFFFF,Not Available,348C,Kempegowda Bus Station - Somasundarapalya,BR1849,0,3,41,Kempegowda Bus Station,Somasundarapalya,0
BMTC,#FFFFFF,Not Available,341,Krishnarajendra Market - Bellandru,BR1754,0,3,34,Krishnarajendra Market,Bellandru,1
BMTC,#FFFFFF,Not Available,342,Krishnarajendra Market - Dommasandra,BR1760,0,3,36,Krishnarajendra Market,Dommasandra,1
BMTC,#FFFFFF,Not Available,343,Krishnarajendra Market - Beguru,BR1791,0,3,31,Krishnarajendra Market,Beguru,1
BMTC,#FFFFFF,Not Available,345,Krishnarajendra Market - Hulimangala,BR1809,0,3,36,Krishnarajendra Market,Hulimangala,1
BMTC,#FFFFFF,Not Available,346,Krishnarajendra Market - JJN THIMMAREDDY LAYOUT,BR1813,0,3,47,Krishnarajendra Market,JJN THIMMAREDDY LAYOUT,1
BMTC,#FFFFFF,Not Available,347,Krishnarajendra Market - Kudlu,BR1833,0,3,30,Krishnarajendra Market,Kudlu,1
BMTC,#FFFFFF,Not Available,348,Kempegowda Bus Station - Mangammana Palya,BR1846,0,3,41,Kempegowda Bus Station,Mangammana Palya,0
BMTC,#FFFFFF,Not Available,RTPS-GDLH,RT Nagara Police Station - Geddala Halli,BR3913,0,3,40,RT Nagara Police Station,Geddala Halli,0
BMTC,#FFFFFF,Not Available,340,Krishnarajendra Market - Gunjur Palya,BR1742,0,3,37,Krishnarajendra Market,Gunjur Palya,1
BMTC,#FFFFFF,Not Available,348J,Kempegowda Bus Station - Mangammana Palya,BR1855,0,3,41,Kempegowda Bus Station,Mangammana Palya,0
BMTC,#FFFFFF,Not Available,348G,Kempegowda Bus Station - Hosapallya,BR1853,0,3,35,Kempegowda Bus Station,Hosapallya,0
BMTC,#FFFFFF,Not Available,348H,Kempegowda Bus Station - HSR 19th Main 13th Cross,BR1854,0,3,49,Kempegowda Bus Station,HSR 19th Main 13th Cross,0
BMTC,#FFFFFF,Not Available,33E,Banashankari 3rd Stage 2nd Phase - Kamalanagara BEML Layout,BR1739,0,3,59,Banashankari 3rd Stage 2nd Phase,Kamalanagara BEML Layout,0
BMTC,#FFFFFF,Not Available,KAE-MEBP,Konappana Agrahara - Manyatha Embasy Business Park,BR3511,0,3,50,Konappana Agrahara,Manyatha Embasy Business Park,0
BMTC,#FFFFFF,Not Available,348L,Krishnarajendra Market - Hosa Palya,BR1856,0,3,35,Krishnarajendra Market,Hosa Palya,1
BMTC,#FFFFFF,Not Available,349E,Krishnarajendra Market - Chinthala Madiwala,BR1862,0,3,43,Krishnarajendra Market,Chinthala Madiwala,1
BMTC,#FFFFFF,Not Available,349D,Krishnarajendra Market - Huskur,BR1861,0,3,31,Krishnarajendra Market,Huskur,1
BMTC,#FFFFFF,Not Available,349F,Krishnarajendra Market - Chikka Thimmasandra,BR1863,0,3,44,Krishnarajendra Market,Chikka Thimmasandra,1
BMTC,#FFFFFF,Not Available,318,Krishnarajendra Market - Jyothipura,BR1577,0,3,35,Krishnarajendra Market,Jyothipura,1
BMTC,#FFFFFF,Not Available,349A,Krishnarajendra Market - Handenahalli Gate,BR1858,0,3,42,Krishnarajendra Market,Handenahalli Gate,1
BMTC,#FFFFFF,Not Available,319,Krishnarajendra Market - Khazi Sonnehalli,BR1580,0,3,41,Krishnarajendra Market,Khazi Sonnehalli,1
BMTC,#FFFFFF,Not Available,316,Krishnarajendra Market - Budigere,BR1525,0,3,33,Krishnarajendra Market,Budigere,1
BMTC,#FFFFFF,Not Available,349C,Kempegowda Bus Station - Huskur,BR1860,0,3,31,Kempegowda Bus Station,Huskur,0
BMTC,#FFFFFF,Not Available,317,Krishnarajendra Market - Hosakote Bus Stand,BR1544,0,3,43,Krishnarajendra Market,Hosakote Bus Stand,1
BMTC,#FFFFFF,Not Available,349B,Krishnarajendra Market - Gattahalli,BR1859,0,3,35,Krishnarajendra Market,Gattahalli,1
BMTC,#FFFFFF,Not Available,314,Shivajinagar Bus Station - CGHS Nagavar Palya,BR1493,0,3,45,Shivajinagar Bus Station,CGHS Nagavar Palya,1
BMTC,#FFFFFF,Not Available,315,Kempegowda Bus Station - K R Puram,BR1511,0,3,34,Kempegowda Bus Station,K R Puram,0
BMTC,#FFFFFF,Not Available,312,Shivajinagar Bus Station - Kittaganur,BR1477,0,3,37,Shivajinagar Bus Station,Kittaganur,1
BMTC,#FFFFFF,Not Available,GTG-MEBP,Gottigere - Manyatha Embasy Business Park,BR3355,0,3,41,Gottigere,Manyatha Embasy Business Park,0
BMTC,#FFFFFF,Not Available,310,Shivajinagar Bus Station - KR Puram,BR1465,0,3,35,Shivajinagar Bus Station,KR Puram,1
BMTC,#FFFFFF,Not Available,311,Shivajinagar Bus Station - K R Puram,BR1471,0,3,36,Shivajinagar Bus Station,K R Puram,1
BMTC,#FFFFFF,Not Available,CLO-GKVK,Chandra Layout - GKVK,BR2869,0,3,21,Chandra Layout,GKVK,0
BMTC,#FFFFFF,Not Available,WGB-CSB,Wilson Garden police Station - Central Silk Board,BR4243,0,3,49,Wilson Garden police Station,Central Silk Board,0
BMTC,#FFFFFF,Not Available,30E,NRColony - Sulthan Palya,BR1463,0,3,24,NRColony,Sulthan Palya,0
BMTC,#FFFFFF,Not Available,349L,Kempegowda Bus Station - Shanthipura,BR1866,0,3,36,Kempegowda Bus Station,Shanthipura,0
BMTC,#FFFFFF,Not Available,NDH-BSK,Nagadevanahalli Kengeri - BANASHANKARI TTMC,BR3797,0,3,43,Nagadevanahalli Kengeri,BANASHANKARI TTMC,0
BMTC,#FFFFFF,Not Available,30C,Gangenahalli - Kempegowda Bus Station,BR1462,0,3,37,Gangenahalli,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,349M,Krishnarajendra Market - KAGGALIPURA,BR1867,0,3,36,Krishnarajendra Market,KAGGALIPURA,1
BMTC,#FFFFFF,Not Available,BMT10-IOL,Depot 10 - Indian Oil,BR2713,0,3,21,Depot 10,Indian Oil,0
BMTC,#FFFFFF,Not Available,MEBP-ELC,Manyatha Embasy Business Park - Electronic City,BR3702,0,3,47,Manyatha Embasy Business Park,Electronic City,0
BMTC,#FFFFFF,Not Available,349J,Harohalli - Krishnarajendra Market,BR1864,0,3,34,Harohalli,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,300DA,BChannasandra - Shivajinagar Bus Station,BR1350,0,3,40,BChannasandra,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,349K,Shivajinagar Bus Station - Huskur,BR1865,0,3,33,Shivajinagar Bus Station,Huskur,1
BMTC,#FFFFFF,Not Available,327,Krishnarajendra Market - Gunjoor,BR1637,0,3,32,Krishnarajendra Market,Gunjoor,1
BMTC,#FFFFFF,Not Available,328,Krishnarajendra Market - Varthuru,BR1647,0,3,33,Krishnarajendra Market,Varthuru,1
BMTC,#FFFFFF,Not Available,BOSCH-NYDH-KST,Hoysala Circle Kengeri Satellite Town - BOSCH,BR2784,0,3,45,Hoysala Circle Kengeri Satellite Town,BOSCH,0
BMTC,#FFFFFF,Not Available,329,Krishnarajendra Market - Muthsandra,BR1660,0,3,35,Krishnarajendra Market,Muthsandra,1
BMTC,#FFFFFF,Not Available,323,Krishnarajendra Market - Baguru,BR1613,0,3,31,Krishnarajendra Market,Baguru,1
BMTC,#FFFFFF,Not Available,324,Krishnarajendra Market - Immdahalli,BR1627,0,3,35,Krishnarajendra Market,Immdahalli,1
BMTC,#FFFFFF,Not Available,HPPCR-ADT,HP Petrol Bunk Coles Road - Adithi School,BR3399,0,3,41,HP Petrol Bunk Coles Road,Adithi School,0
BMTC,#FFFFFF,Not Available,325,Krishnarajendra Market - Harohalli,BR1633,0,3,34,Krishnarajendra Market,Harohalli,1
BMTC,#FFFFFF,Not Available,KMT-ISEC,Krishnarajendra Market - institute of Social Economic College,BR3618,0,3,61,Krishnarajendra Market,institute of Social Economic College,1
BMTC,#FFFFFF,Not Available,320,Shivajinagar Bus Station - Immadihalli,BR1593,0,3,38,Shivajinagar Bus Station,Immadihalli,1
BMTC,#FFFFFF,Not Available,321,Krishnarajendra Market - Muthkuru,BR1601,0,3,33,Krishnarajendra Market,Muthkuru,1
BMTC,#FFFFFF,Not Available,322,Krishnarajendra Market - Muthugadahalli,BR1607,0,3,39,Krishnarajendra Market,Muthugadahalli,1
BMTC,#FFFFFF,Not Available,CR500F,Kadugodi - Koli Farm Gate Bannerghatta Road,BR3058,0,3,43,Kadugodi,Koli Farm Gate Bannerghatta Road,0
BMTC,#FFFFFF,Not Available,31B,Dattatreya Temple - Kempegowda Bus Station,BR1590,0,3,42,Dattatreya Temple,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,JFWTC-NDH,JFWTC - Nagadevanahalli Kengeri,BR3442,0,3,31,JFWTC,Nagadevanahalli Kengeri,0
BMTC,#FFFFFF,Not Available,31E,Indira Nursing Home Tyagarajanagar - Kempegowda Bus Station,BR1591,0,3,59,Indira Nursing Home Tyagarajanagar,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,NLO-CMNR,Nandini Layout - Chamundi Nagara,BR3824,0,3,32,Nandini Layout,Chamundi Nagara,0
BMTC,#FFFFFF,Not Available,31A,Thyagaraja Nagara - Kempegowda Bus Station,BR1589,0,3,42,Thyagaraja Nagara,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,MKT-12HK,Krishnarajendra Market - Hosakote Bus Stand,BR3736,0,3,43,Krishnarajendra Market,Hosakote Bus Stand,1
BMTC,#FFFFFF,Not Available,BMES-RMSP,BM English School Bellahalli - Ramaswamy Palya,BR2693,0,3,46,BM English School Bellahalli,Ramaswamy Palya,0
BMTC,#FFFFFF,Not Available,GTG-JFWTC,Gottigere - JFWTC,BR3354,0,3,17,Gottigere,JFWTC,0
BMTC,#FFFFFF,Not Available,JPV-171,Koramangala - Kempegowda Bus Station,BR3473,0,3,36,Koramangala,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,300,Shivajinagar Bus Station - Banaswadi,BR1345,0,3,36,Shivajinagar Bus Station,Banaswadi,1
BMTC,#FFFFFF,Not Available,302,Shivajinagar Bus Station - Kammana Halli,BR1369,0,3,40,Shivajinagar Bus Station,Kammana Halli,1
BMTC,#FFFFFF,Not Available,301,K Chansandra - Krishnarajendra Market,BR1361,0,3,37,K Chansandra,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,0,Kengeri TTMC - Banashankari Bus Station,BR1,0,3,39,Kengeri TTMC,Banashankari Bus Station,0
BMTC,#FFFFFF,Not Available,BMT23-SJHS,BMT-23 - StJosephs College,BR2751,0,3,26,BMT-23,StJosephs College,0
BMTC,#FFFFFF,Not Available,304,Arehalli - Krishnarajendra Market,BR1390,0,3,33,Arehalli,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,V-331G,Yeshwanthpura - White Field TTMC,BR4067,0,3,32,Yeshwanthpura,White Field TTMC,0
BMTC,#FFFFFF,Not Available,303,Banaswadi - Krishnarajendra Market,BR1382,0,3,34,Banaswadi,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,306,Krishnarajendra Market - Devanagundi,BR1434,0,3,36,Krishnarajendra Market,Devanagundi,1
BMTC,#FFFFFF,Not Available,V-226ELC-1,Electronic City Wipro Gate - Wonderla Amusement Park,BR4037,0,3,52,Electronic City Wipro Gate,Wonderla Amusement Park,0
BMTC,#FFFFFF,Not Available,305,Krishnarajendra Market - Naduvatti,BR1414,0,3,34,Krishnarajendra Market,Naduvatti,1
BMTC,#FFFFFF,Not Available,308,Krishnarajendra Market - Gunduru Colony,BR1458,0,3,39,Krishnarajendra Market,Gunduru Colony,1
BMTC,#FFFFFF,Not Available,307,Krishnarajendra Market - Rampura,BR1454,0,3,32,Krishnarajendra Market,Rampura,1
BMTC,#FFFFFF,Not Available,V-331A,Contonment Railway Station - Kadugodi,BR4061,0,3,37,Contonment Railway Station,Kadugodi,0
BMTC,#FFFFFF,Not Available,309,Krishnarajendra Market - DRDO TOWNSHIP BUS STAND,BR1461,0,3,48,Krishnarajendra Market,DRDO TOWNSHIP BUS STAND,1
BMTC,#FFFFFF,Not Available,AVG-BDD-KBS,Avaragere - Kempegowda Bus Station,BR2650,0,3,34,Avaragere,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,VSD-CKB,Vidhana Soudha - Chikkabanawara,BR4229,0,3,31,Vidhana Soudha,Chikkabanawara,0
BMTC,#FFFFFF,Not Available,LCA-YSTF,HAL/LCA - Yelahanka Satelite Town 5th Phase,BR3670,0,3,43,HAL/LCA,Yelahanka Satelite Town 5th Phase,0
BMTC,#FFFFFF,Not Available,510A,BANASHANKARI TTMC - BANASHANKARI TTMC,BR2401,0,3,37,BANASHANKARI TTMC,BANASHANKARI TTMC,0
BMTC,#FFFFFF,Not Available,501BA,Hebbal - Hebbala Bridge,BR2352,0,3,23,Hebbal,Hebbala Bridge,0
BMTC,#FFFFFF,Not Available,JPV-150,Krishnarajendra Market - Shivajinagar Bus Station,BR3471,0,3,49,Krishnarajendra Market,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,501BH,Banashankari Bus Station - Hebbala Bridge,BR2353,0,3,41,Banashankari Bus Station,Hebbala Bridge,0
BMTC,#FFFFFF,Not Available,BRWNR-BEL,Beereshwaralayout - BEL FACTORY,BR2791,0,3,31,Beereshwaralayout,BEL FACTORY,0
BMTC,#FFFFFF,Not Available,V-333Z,Mahalakshmi Layout - Kadugodi,BR4071,0,3,29,Mahalakshmi Layout,Kadugodi,0
BMTC,#FFFFFF,Not Available,258YA,Hanchipura - Kempegowda Bus Station,BR940,0,3,35,Hanchipura,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,V-333W,Kempegowda Bus Station - Dodda Kannalli,BR4070,0,3,39,Kempegowda Bus Station,Dodda Kannalli,0
BMTC,#FFFFFF,Not Available,V-333T,Nagarabhavi BDA Complex - Kadugodi,BR4069,0,3,34,Nagarabhavi BDA Complex,Kadugodi,0
BMTC,#FFFFFF,Not Available,CR,Vijayanagara - Vijayanagara,BR2879,0,3,27,Vijayanagara,Vijayanagara,0
BMTC,#FFFFFF,Not Available,KBP-KWS,Kambipura - Kengeri KSRTC Regional Workshop,BR3513,0,3,43,Kambipura,Kengeri KSRTC Regional Workshop,0
BMTC,#FFFFFF,Not Available,162E,Rajaji Nagar 1st Block - BTM Layout Bus Stop,BR123,0,3,44,Rajaji Nagar 1st Block,BTM Layout Bus Stop,0
BMTC,#FFFFFF,Not Available,3F-4,Huskur - Attibele,BR2162,0,3,17,Huskur,Attibele,0
BMTC,#FFFFFF,Not Available,3F-5,Sarjapura Bus Stand - Anekal,BR2163,0,3,28,Sarjapura Bus Stand,Anekal,0
BMTC,#FFFFFF,Not Available,3F-2,Jigani APC Cricle - Attibele,BR2160,0,3,28,Jigani APC Cricle,Attibele,0
BMTC,#FFFFFF,Not Available,3F-3,Sarjapura Bus Stand - Jigani APC Circle,BR2161,0,3,39,Sarjapura Bus Stand,Jigani APC Circle,0
BMTC,#FFFFFF,Not Available,3F-6,Sarjapura Bus Stand - DASANAPURA,BR2164,0,3,32,Sarjapura Bus Stand,DASANAPURA,0
BMTC,#FFFFFF,Not Available,3F-7,NARASAPURA - Samanduru,BR2165,0,3,22,NARASAPURA,Samanduru,0
BMTC,#FFFFFF,Not Available,162A,Kempegowda Bus Station - Kempegowda Bus Station,BR122,0,3,47,Kempegowda Bus Station,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,3F-1,Sarjapura Bus Stand - Anekal,BR2159,0,3,28,Sarjapura Bus Stand,Anekal,0
BMTC,#FFFFFF,Not Available,NLM-VSD,Nelamangala - Vidhana Soudha,BR3819,0,3,28,Nelamangala,Vidhana Soudha,0
BMTC,#FFFFFF,Not Available,403A,Shirke KHB Quarters - Kempegowda Bus Station,BR2231,0,3,44,Shirke KHB Quarters,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,JPV-138,Kempegowda Bus Station - Jeevan Bhimanagara Bus stand,BR3467,0,3,53,Kempegowda Bus Station,Jeevan Bhimanagara Bus stand,0
BMTC,#FFFFFF,Not Available,403B,Shirke KHB Quarters - Krishnarajendra Market,BR2232,0,3,44,Shirke KHB Quarters,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,319CT,Kempegowda Bus Station - Vaidehi Hospital,BR1583,0,3,41,Kempegowda Bus Station,Vaidehi Hospital,0
BMTC,#FFFFFF,Not Available,BMT30-SHS,Depot 30 - Sophiya School,BR2763,0,3,25,Depot 30,Sophiya School,0
BMTC,#FFFFFF,Not Available,161F,Shivajinagar Bus Station - BALAJINAGARA,BR121,0,3,39,Shivajinagar Bus Station,BALAJINAGARA,1
BMTC,#FFFFFF,Not Available,340G,Kempegowda Bus Station - HSR BDA Complex,BR1747,0,3,40,Kempegowda Bus Station,HSR BDA Complex,0
BMTC,#FFFFFF,Not Available,402N,Kempegowda Bus Station - Kempanahalli,BR2230,0,3,37,Kempegowda Bus Station,Kempanahalli,0
BMTC,#FFFFFF,Not Available,161D,BTM Layout - Shivajinagar Bus Station,BR120,0,3,37,BTM Layout,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,340I,Krishnarajendra Market - Devarabisanahalli,BR1748,0,3,42,Krishnarajendra Market,Devarabisanahalli,1
BMTC,#FFFFFF,Not Available,340J,Krishnarajendra Market - Huskur,BR1749,0,3,31,Krishnarajendra Market,Huskur,1
BMTC,#FFFFFF,Not Available,340K,Krishnarajendra Market - Somasundarapalya,BR1750,0,3,41,Krishnarajendra Market,Somasundarapalya,1
BMTC,#FFFFFF,Not Available,340L,Kempegowda Bus Station - Hosa Road,BR1751,0,3,34,Kempegowda Bus Station,Hosa Road,0
BMTC,#FFFFFF,Not Available,402G,Yelahanka Satelite Town 5th Phase - Kumaraswamy Layout,BR2227,0,3,54,Yelahanka Satelite Town 5th Phase,Kumaraswamy Layout,0
BMTC,#FFFFFF,Not Available,340A,Kempegowda Bus Station - HSR Layout 2nd Sector,BR1743,0,3,46,Kempegowda Bus Station,HSR Layout 2nd Sector,0
BMTC,#FFFFFF,Not Available,161B,Jaibheemanagara - Shivajinagar Bus Station,BR118,0,3,42,Jaibheemanagara,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,161C,Old Gurrappana Palya - Shivajinagar Bus Station,BR119,0,3,47,Old Gurrappana Palya,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,340D,Krishnarajendra Market - Kuguru,BR1745,0,3,31,Krishnarajendra Market,Kuguru,1
BMTC,#FFFFFF,Not Available,402J,Jayanagara 9th Block - Yelahanka Satelite Town,BR2228,0,3,46,Jayanagara 9th Block,Yelahanka Satelite Town,0
BMTC,#FFFFFF,Not Available,402M,Yelahanka Satelite Town 5th Phase - Chikkallasandra Bus Stand,BR2229,0,3,61,Yelahanka Satelite Town 5th Phase,Chikkallasandra Bus Stand,0
BMTC,#FFFFFF,Not Available,340F,Shivajinagar Bus Station - Parangipalya,BR1746,0,3,39,Shivajinagar Bus Station,Parangipalya,1
BMTC,#FFFFFF,Not Available,402A,Krishnarajendra Market - Atturu,BR2223,0,3,31,Krishnarajendra Market,Atturu,1
BMTC,#FFFFFF,Not Available,402B,Kempegowda Bus Station - Yelahanka Satelite Town 5th Phase,BR2224,0,3,58,Kempegowda Bus Station,Yelahanka Satelite Town 5th Phase,0
BMTC,#FFFFFF,Not Available,402C,Kempegowda Bus Station - Atturu,BR2225,0,3,31,Kempegowda Bus Station,Atturu,0
BMTC,#FFFFFF,Not Available,402D,Kempegowda Bus Station - Yelahanka Satelite Town 5th Phase,BR2226,0,3,58,Kempegowda Bus Station,Yelahanka Satelite Town 5th Phase,0
BMTC,#FFFFFF,Not Available,401W,Yelahanka Satelite Town 5th Phase - Peenya 2nd stage,BR2218,0,3,52,Yelahanka Satelite Town 5th Phase,Peenya 2nd stage,0
BMTC,#FFFFFF,Not Available,401X,Central Silk Board - Bidadi,BR2219,0,3,27,Central Silk Board,Bidadi,0
BMTC,#FFFFFF,Not Available,401Y,Yeshwanthpur TTMC - Meesaganahalli,BR2220,0,3,34,Yeshwanthpur TTMC,Meesaganahalli,0
BMTC,#FFFFFF,Not Available,401Z,Bidadi - Yeshwanthpura TTMC,BR2221,0,3,27,Bidadi,Yeshwanthpura TTMC,0
BMTC,#FFFFFF,Not Available,401T,MATTHAHALLI - Yelahanka,BR2217,0,3,23,MATTHAHALLI,Yelahanka,0
BMTC,#FFFFFF,Not Available,401R,BEML Layout 5th Stage - Yelahanka,BR2210,0,3,33,BEML Layout 5th Stage,Yelahanka,0
BMTC,#FFFFFF,Not Available,401Q,Yelahanka - MCTC Bus Stand,BR2209,0,3,26,Yelahanka,MCTC Bus Stand,0
BMTC,#FFFFFF,Not Available,401P,Kengeri Bande Mata - Muthyalaya Nagar,BR2208,0,3,37,Kengeri Bande Mata,Muthyalaya Nagar,0
BMTC,#FFFFFF,Not Available,401N,Hampinagara RPC Layout - Yelahanka,BR2207,0,3,34,Hampinagara RPC Layout,Yelahanka,0
BMTC,#FFFFFF,Not Available,401M,Kengeri TTMC - Yeshwanthpura,BR2199,0,3,28,Kengeri TTMC,Yeshwanthpura,0
BMTC,#FFFFFF,Not Available,401L,Yeshawanthapura TTMC - Kaggalipura,BR2198,0,3,34,Yeshawanthapura TTMC,Kaggalipura,0
BMTC,#FFFFFF,Not Available,33PG,Shivajinagar Bus Station - Ganjoor,BR1740,0,3,34,Shivajinagar Bus Station,Ganjoor,1
BMTC,#FFFFFF,Not Available,401K,Kengeri TTMC - Yelahanka,BR2193,0,3,24,Kengeri TTMC,Yelahanka,0
BMTC,#FFFFFF,Not Available,341D,Kempegowda Bus Station - Bellandru,BR1758,0,3,34,Kempegowda Bus Station,Bellandru,0
BMTC,#FFFFFF,Not Available,401J,Yeshwanthpura - HUNASOORU,BR2190,0,3,25,Yeshwanthpura,HUNASOORU,0
BMTC,#FFFFFF,Not Available,341E,Kempegowda Bus Station - Haralur,BR1759,0,3,32,Kempegowda Bus Station,Haralur,0
BMTC,#FFFFFF,Not Available,341B,Krishnarajendra Market - Chudasandra,BR1756,0,3,36,Krishnarajendra Market,Chudasandra,1
BMTC,#FFFFFF,Not Available,401H,Yelahanka - Hampinagara RPC Layout,BR2189,0,3,34,Yelahanka,Hampinagara RPC Layout,0
BMTC,#FFFFFF,Not Available,341C,Krishnarajendra Market - Kodanandarama Nagara,BR1757,0,3,45,Krishnarajendra Market,Kodanandarama Nagara,1
BMTC,#FFFFFF,Not Available,401G,Yelahanka Satelite Town 5th Phase - Hampinagara RPC Layout,BR2188,0,3,58,Yelahanka Satelite Town 5th Phase,Hampinagara RPC Layout,0
BMTC,#FFFFFF,Not Available,MLP-KBS,Malleshwaram 8th Main - Kempegowda Bus Station,BR3740,0,3,46,Malleshwaram 8th Main,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,341A,Krishnarajendra Market - Haralur,BR1755,0,3,32,Krishnarajendra Market,Haralur,1
BMTC,#FFFFFF,Not Available,401E,Yelahanka - Chandra Layout,BR2186,0,3,26,Yelahanka,Chandra Layout,0
BMTC,#FFFFFF,Not Available,401C,Peenya Satellite Bus Station - Gottigere,BR2184,0,3,40,Peenya Satellite Bus Station,Gottigere,0
BMTC,#FFFFFF,Not Available,401D,Yelahanaka NES Office - Yeshawanthapura TTMC,BR2185,0,3,44,Yelahanaka NES Office,Yeshawanthapura TTMC,0
BMTC,#FFFFFF,Not Available,SPGC-HBL,Sapthagiri College Chikka Banawara - Hebbala,BR3972,0,3,44,Sapthagiri College Chikka Banawara,Hebbala,0
BMTC,#FFFFFF,Not Available,401A,Yelahanka - Peenya 2nd stage,BR2172,0,3,28,Yelahanka,Peenya 2nd stage,0
BMTC,#FFFFFF,Not Available,401B,Yelahanka - Hampinagara RPC Layout,BR2179,0,3,34,Yelahanka,Hampinagara RPC Layout,0
BMTC,#FFFFFF,Not Available,500TA,Hebbala Bridge - Boganahalli,BR2347,0,3,28,Hebbala Bridge,Boganahalli,0
BMTC,#FFFFFF,Not Available,HS-4,Krishnarajendra Market - Jayadeva Hospital,BR3402,0,3,42,Krishnarajendra Market,Jayadeva Hospital,1
BMTC,#FFFFFF,Not Available,340T,Kempegowda Bus Station - Agara Junction,BR1753,0,3,39,Kempegowda Bus Station,Agara Junction,0
BMTC,#FFFFFF,Not Available,340S,Shivajinagar Bus Station - Somasundarapalya,BR1752,0,3,43,Shivajinagar Bus Station,Somasundarapalya,1
BMTC,#FFFFFF,Not Available,400V,Vidyaranyapura - KR Puram,BR2170,0,3,25,Vidyaranyapura,KR Puram,0
BMTC,#FFFFFF,Not Available,342M,Krishnarajendra Market - Chikka Tirupathi,BR1774,0,3,41,Krishnarajendra Market,Chikka Tirupathi,1
BMTC,#FFFFFF,Not Available,342N,Krishnarajendra Market - Kommasandra,BR1776,0,3,36,Krishnarajendra Market,Kommasandra,1
BMTC,#FFFFFF,Not Available,163K,Koramangala - Krishnarajendra Market,BR131,0,3,36,Koramangala,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,342J,Krishnarajendra Market - V Kallahalli Sarjapura Road,BR1770,0,3,52,Krishnarajendra Market,V Kallahalli Sarjapura Road,1
BMTC,#FFFFFF,Not Available,163F,Ejipura - AGS Layout,BR129,0,3,20,Ejipura,AGS Layout,0
BMTC,#FFFFFF,Not Available,342K,Krishnarajendra Market - Adigara Kallahalli,BR1772,0,3,43,Krishnarajendra Market,Adigara Kallahalli,1
BMTC,#FFFFFF,Not Available,163G,Koramangala - Krishnarajendra Market,BR130,0,3,36,Koramangala,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,342L,Krishnarajendra Market - Dodda Thimmasandra,BR1773,0,3,43,Krishnarajendra Market,Dodda Thimmasandra,1
BMTC,#FFFFFF,Not Available,163D,Karnataka Housing Complex - Jayanagara 9th Block,BR127,0,3,48,Karnataka Housing Complex,Jayanagara 9th Block,0
